"id","delivery_person_id","deliverypersonage","deliverypersonratings","restaurant_latitude","restaurant_longitude","delivery_location_latitude","delivery_location_longitude","order_date","weather","road_traffic_density","vehicle_condition","type_of_order","type_of_vehicle","multiple_deliveries","festival","city","name","time_ordered","time_order_picked"
"0x86ca",JAPRES18DEL03,28.000000,4.600000,26.913987,75.752891,27.003987,75.842891,2022-03-04,Stormy,Medium,0,Meal,motorcycle,1.000000,false,Metropolitian,object,19:00:00,19:05:00
"0xdc7a",BHPRES04DEL01,29.000000,4.500000,23.184992,77.417227,23.254992,77.487227,2022-02-16,Sunny,Low,0,Snack,motorcycle,1.000000,false,Metropolitian,object,22:15:00,22:25:00
"0x8e2",BANGRES01DEL01,,,12.933284,77.615428,13.003284,77.685428,2022-03-27,Sunny,Jam,0,Drinks,motorcycle,1.000000,false,Metropolitian,object,,20:55:00
"0x1dea",JAPRES16DEL03,29.000000,4.600000,26.849596,75.800512,26.989596,75.940512,2022-03-29,Stormy,Medium,2,Buffet,scooter,0.000000,false,Metropolitian,object,17:10:00,17:20:00
"0x9305",MYSRES18DEL03,28.000000,4.900000,12.337928,76.617889,12.427928,76.707889,2022-03-08,Sunny,Medium,0,Meal,motorcycle,1.000000,false,Urban,object,17:40:00,17:45:00
"0xc0a7",ALHRES13DEL02,20.000000,4.900000,-25.451646,81.832796,25.531646,81.912796,2022-02-12,Windy,Medium,2,Meal,scooter,0.000000,false,Metropolitian,object,17:55:00,18:10:00
"0x7655",VADRES03DEL03,27.00,4.70,22.32,73.17,22.41,73.26,2022-03-16,Fog,Low,1,Buffet,motorcycle,0.00,false,Urban,object,23:10:00,23:20:00
"0x5f13",SURRES08DEL02,32.000000,4.300000,21.173343,72.792731,21.303343,72.922731,2022-04-06,Sandstorms,Medium,1,Drinks,scooter,0.000000,false,Metropolitian,object,18:55:00,19:05:00
"0xbd9a",BANGRES08DEL03,21.000000,5.000000,12.906229,77.596791,12.996229,77.686791,2022-03-04,Cloudy,Low,2,Snack,scooter,0.000000,false,Urban,object,23:20:00,23:30:00
"0x6ce5",HYDRES07DEL01,23.000000,4.700000,17.424114,78.347554,17.464114,78.387554,2022-03-17,Fog,Medium,1,Snack,scooter,0.000000,false,Metropolitian,object,16:30:00,16:40:00
"0x3b3b",CHENRES04DEL01,35.000000,4.900000,13.029780,80.208812,13.099780,80.278812,2022-04-02,Windy,Jam,0,Meal,motorcycle,1.000000,true,Metropolitian,object,19:10:00,19:25:00
"0x6ad2",HYDRES12DEL01,30.000000,4.000000,17.429585,78.392621,17.539585,78.502621,2022-03-06,Windy,Jam,0,Buffet,motorcycle,1.000000,false,Metropolitian,object,22:00:00,22:05:00
"0x8f6c",CHENRES03DEL02,37.000000,4.100000,13.091809,80.219104,13.141809,80.269104,2022-03-05,Windy,Medium,1,Meal,scooter,1.000000,false,Urban,object,17:30:00,17:45:00
"0x8b2",BANGRES04DEL02,,,12.980410,77.640489,13.000410,77.660489,2022-04-03,Windy,Low,1,Meal,motorcycle,1.000000,false,Metropolitian,object,,09:45:00
"0xc8d",PUNERES18DEL02,36.000000,4.900000,18.593481,73.785901,18.613481,73.805901,2022-04-05,Sunny,Low,1,Snack,motorcycle,1.000000,false,,object,08:30:00,08:35:00
"0x5a66",VADRES13DEL03,37.000000,4.200000,22.310237,73.158921,22.400237,73.248921,2022-03-29,Windy,Medium,2,Buffet,electric_scooter,0.000000,false,Metropolitian,object,17:35:00,17:50:00
"0x1a62",BANGRES07DEL02,32.000000,4.200000,12.978453,77.643685,13.108453,77.773685,2022-04-04,Windy,Medium,0,Meal,motorcycle,2.000000,false,Metropolitian,object,17:50:00,18:05:00
"0x5313",INDORES17DEL01,21.000000,5.000000,22.761226,75.887522,22.871226,75.997522,2022-03-02,Sunny,Jam,2,Meal,scooter,1.000000,false,Urban,object,20:25:00,20:30:00
"0x661c",JAPRES03DEL03,25.000000,4.500000,26.913483,75.803139,26.943483,75.833139,2022-03-24,Sandstorms,Jam,2,Buffet,scooter,1.000000,false,Urban,object,20:15:00,20:30:00
"0xd4af",AGRRES20DEL02,29.000000,4.600000,27.158822,78.045359,27.178822,78.065359,2022-02-11,Cloudy,Low,0,Meal,motorcycle,,false,Metropolitian,object,08:55:00,09:00:00
"0x8de2",BANGRES01DEL02,24.000000,5.000000,12.933284,77.615428,13.063284,77.745428,2022-04-02,Sandstorms,Low,1,Drinks,scooter,0.000000,false,Metropolitian,object,22:10:00,22:20:00
"0x5f1a",INDORES04DEL02,35.000000,4.300000,22.753659,75.903365,22.803659,75.953365,2022-03-05,Windy,Low,0,Buffet,motorcycle,1.000000,false,Urban,object,23:25:00,23:35:00
"0xbef",PUNERES04DEL02,27.000000,4.900000,18.514210,73.838429,18.534210,73.858429,2022-03-03,Stormy,Low,2,Meal,scooter,1.000000,false,Metropolitian,object,09:20:00,09:30:00
"0x9abc",BANGRES03DEL01,23.000000,4.800000,12.979166,77.640709,13.019166,77.680709,2022-04-01,Stormy,Medium,2,Meal,scooter,1.000000,false,Metropolitian,object,16:55:00,17:00:00
"0x4b95",MYSRES03DEL03,30.000000,5.000000,12.299524,76.642620,12.329524,76.672620,2022-03-05,Sunny,Low,2,Snack,electric_scooter,0.000000,false,Metropolitian,object,23:00:00,23:15:00
"0xd8b9",GOARES14DEL01,34.000000,4.800000,15.157944,73.950889,15.167944,73.960889,2022-02-13,Sunny,Low,0,Drinks,motorcycle,1.000000,false,Metropolitian,object,10:55:00,11:00:00
"0xbfc7",AGRRES11DEL02,27.000000,4.300000,27.163303,78.057044,27.183303,78.077044,2022-02-15,Stormy,Low,0,Drinks,motorcycle,1.000000,false,Metropolitian,object,08:50:00,09:05:00
"0x9421",HYDRES08DEL03,21.000000,4.700000,17.438263,78.397865,17.528263,78.487865,2022-03-10,Windy,Medium,1,Drinks,motorcycle,0.000000,false,Metropolitian,object,18:35:00,18:50:00
"0xcc17",AURGRES03DEL01,23.000000,4.800000,19.874733,75.353942,19.914733,75.393942,2022-02-15,Sandstorms,High,0,Drinks,motorcycle,1.000000,false,Metropolitian,object,13:00:00,13:10:00
"0xbf73",DEHRES19DEL01,25.000000,4.000000,30.372202,78.077151,30.442202,78.147151,2022-02-14,Cloudy,Jam,2,Buffet,motorcycle,0.000000,false,Metropolitian,object,20:00:00,20:05:00
"0x3564",SURRES02DEL03,21.000000,4.900000,21.186608,72.794136,21.276608,72.884136,2022-04-02,Sandstorms,Jam,2,Snack,scooter,1.000000,false,Urban,object,20:00:00,20:15:00
"0xc83d",GOARES16DEL02,32.000000,3.500000,15.498603,73.826911,15.578603,73.906911,2022-02-12,Sandstorms,Medium,2,Meal,motorcycle,1.000000,false,Metropolitian,object,18:00:00,18:05:00
"0xd1b0",LUDHRES09DEL01,38.000000,4.700000,30.885814,75.786976,30.925814,75.826976,2022-02-11,Stormy,Medium,2,Meal,electric_scooter,0.000000,false,Metropolitian,object,16:20:00,16:30:00
"0xd3d4",KOCRES06DEL03,23.000000,5.000000,9.982834,76.283268,10.042834,76.343268,2022-02-17,Sunny,Medium,2,Snack,motorcycle,1.000000,false,Metropolitian,object,17:40:00,17:50:00
"0xbf0d",BHPRES16DEL03,,,-23.264015,-77.408236,23.294015,77.438236,2022-02-17,Sunny,Low,0,Buffet,motorcycle,1.000000,false,Urban,object,,22:25:00
"0x9e24",VADRES03DEL02,34.00,5.00,22.32,73.17,22.45,73.30,2022-03-12,Cloudy,Low,2,Snack,electric_scooter,0.00,false,Metropolitian,object,22:55:00,23:05:00
"0x1091",RANCHIRES02DEL03,,,0.00,0.00,0.03,0.03,2022-03-24,Sunny,Jam,1,Snack,scooter,,false,Metropolitian,object,19:15:00,19:30:00
"0x42fb",SURRES07DEL03,21.000000,4.500000,21.170798,72.790489,21.200798,72.820489,2022-03-03,Stormy,Low,2,Snack,scooter,1.000000,false,Urban,object,22:20:00,22:25:00
"0x1549",SURRES15DEL01,39.000000,4.600000,21.160522,72.771477,21.230522,72.841477,2022-03-18,Stormy,Low,0,Meal,motorcycle,1.000000,false,Metropolitian,object,23:15:00,23:30:00
"0x6789",SURRES17DEL03,38.000000,4.300000,21.149569,72.772697,21.209569,72.832697,2022-03-24,Sandstorms,Medium,1,Drinks,scooter,0.000000,false,Urban,object,19:00:00,19:15:00
"0x8eda",CHENRES05DEL01,20.000000,4.700000,13.058616,80.264151,13.098616,80.304151,2022-03-28,Windy,High,1,Snack,motorcycle,1.000000,false,Metropolitian,object,14:55:00,15:05:00
"0x37f8",CHENRES18DEL03,31.000000,3.700000,12.981615,80.231598,13.071615,80.321598,2022-03-12,Fog,Low,1,Snack,motorcycle,0.000000,false,Metropolitian,object,23:30:00,23:35:00
"0xb389",BANGRES07DEL01,27.000000,4.700000,12.978453,77.643685,13.048453,77.713685,2022-03-27,Stormy,Jam,1,Buffet,scooter,1.000000,false,Metropolitian,object,21:10:00,21:20:00
"0xcd75",BHPRES11DEL01,34.000000,4.900000,23.233219,77.433571,23.273219,77.473571,2022-02-17,Fog,Medium,0,Drinks,motorcycle,0.000000,false,Metropolitian,object,16:45:00,16:55:00
"0x8da3",JAPRES14DEL03,36.000000,4.400000,26.888420,75.800689,26.948420,75.860689,2022-03-01,Stormy,Jam,0,Drinks,motorcycle,0.000000,false,Urban,object,19:35:00,19:50:00
"0x532",JAPRES16DEL01,,,26.849596,75.800512,26.959596,75.910512,2022-03-04,Sandstorms,Jam,2,Snack,scooter,1.000000,false,,object,,21:35:00
"0xd7cd",AGRRES14DEL03,32.000000,4.900000,27.161850,78.040165,27.191850,78.070165,2022-02-15,Cloudy,Medium,2,Meal,electric_scooter,1.000000,false,Metropolitian,object,18:55:00,19:05:00
"0x67d0",RANCHIRES04DEL01,39.000000,4.900000,23.359033,85.325347,23.469033,85.435347,2022-03-23,Cloudy,Jam,2,Drinks,electric_scooter,1.000000,false,Metropolitian,object,20:15:00,20:20:00
"0x6d9f",RANCHIRES09DEL03,27.000000,4.900000,23.351058,85.325731,23.381058,85.355731,2022-03-07,Sandstorms,Jam,1,Snack,scooter,1.000000,false,Metropolitian,object,20:15:00,20:30:00
"0x94a2",HYDRES010DEL03,28.000000,4.900000,17.428294,78.404423,17.518294,78.494423,2022-03-27,Stormy,Medium,1,Drinks,scooter,0.000000,false,Metropolitian,object,17:30:00,17:35:00
"0x47e",HYDRES14DEL03,,,17.426228,78.407495,17.516228,78.497495,2022-03-31,Sandstorms,Medium,2,Drinks,electric_scooter,0.000000,false,Metropolitian,object,,17:50:00
"0x6d5c",MUMRES13DEL02,31.000000,4.700000,19.178321,72.834715,19.258321,72.914715,2022-04-06,Stormy,Jam,1,Meal,scooter,1.000000,false,Metropolitian,object,19:40:00,19:55:00
"0x29bf",JAPRES11DEL03,31.000000,4.400000,26.902940,75.793007,26.962940,75.853007,2022-03-01,Stormy,Medium,0,Meal,motorcycle,1.000000,false,Metropolitian,object,18:15:00,18:25:00
"0x7582",CHENRES16DEL01,28.000000,4.300000,13.049645,80.242268,13.089645,80.282268,2022-03-17,Sandstorms,High,0,Drinks,motorcycle,1.000000,false,Urban,object,13:20:00,13:30:00
"0x2849",MUMRES03DEL02,28.000000,4.200000,19.223840,72.841347,19.353840,72.971347,2022-04-04,Sandstorms,Jam,0,Meal,motorcycle,1.000000,false,Metropolitian,object,19:35:00,19:50:00
"0xc3d5",KOLRES01DEL01,24.000000,4.700000,22.514688,88.393294,22.624688,88.503294,2022-02-16,Windy,Medium,0,Buffet,motorcycle,1.000000,false,Metropolitian,object,18:40:00,18:45:00
"0xc05d",KOCRES19DEL01,30.000000,4.700000,-9.960846,76.293936,9.970846,76.303936,2022-02-15,Windy,Low,2,Snack,motorcycle,1.000000,false,Urban,object,10:45:00,10:55:00
"0x81bc",INDORES01DEL03,35.000000,4.500000,22.695207,75.866059,22.785207,75.956059,2022-03-18,Sandstorms,Jam,1,Drinks,motorcycle,1.000000,false,Metropolitian,object,21:50:00,21:55:00
"0x2fbc",VADRES20DEL01,27.000000,4.800000,22.311358,73.164798,22.321358,73.174798,2022-03-15,Sandstorms,Low,1,Meal,motorcycle,1.000000,false,Urban,object,08:45:00,08:50:00
"0x2c17",COIMBRES15DEL02,30.000000,4.900000,11.006686,76.951736,11.056686,77.001736,2022-03-03,Stormy,Jam,0,Meal,motorcycle,1.000000,false,Metropolitian,object,20:10:00,20:25:00
"0x432c",SURRES14DEL01,26.000000,4.800000,21.157729,72.768726,21.227729,72.838726,2022-04-04,Windy,Medium,0,Drinks,motorcycle,1.000000,false,Metropolitian,object,17:25:00,17:40:00
"0x6d2c",JAPRES03DEL03,30.000000,5.000000,26.913483,75.803139,26.973483,75.863139,2022-03-17,Sunny,Jam,0,Drinks,motorcycle,0.000000,false,Metropolitian,object,19:35:00,19:45:00
"0x4fa9",MYSRES12DEL02,35.000000,4.900000,12.284747,76.625861,12.304747,76.645861,2022-03-01,Cloudy,Low,0,Meal,motorcycle,0.000000,false,Metropolitian,object,10:00:00,10:15:00
"0x4f2f",COIMBRES13DEL03,36.000000,4.800000,11.003669,76.976494,11.063669,77.036494,2022-03-09,Sandstorms,Medium,0,Meal,motorcycle,2.000000,false,Metropolitian,object,17:40:00,17:50:00
"0x1cff",PUNERES02DEL02,34.000000,4.800000,18.551440,73.804855,18.681440,73.934855,2022-03-04,Windy,Low,1,Snack,scooter,0.000000,false,Urban,object,22:55:00,23:00:00
"0xbf94",LUDHRES03DEL02,,,30.887220,75.804893,31.017220,75.934893,2022-02-12,Windy,Jam,0,Meal,motorcycle,1.000000,false,Metropolitian,object,,20:45:00
"0x10a0",MUMRES05DEL01,27.000000,4.800000,18.927584,72.832585,19.037584,72.942585,2022-03-08,Fog,Jam,1,Meal,scooter,1.000000,false,Metropolitian,object,20:25:00,20:40:00
"0x34b7",MUMRES18DEL03,20.000000,4.500000,19.109300,72.825451,19.199300,72.915451,2022-03-16,Fog,Low,0,Snack,motorcycle,0.000000,false,Metropolitian,object,22:30:00,22:35:00
"0xceb3",DEHRES11DEL03,26.00,3.10,0.00,0.00,0.09,0.09,2022-02-18,Sunny,Low,2,Snack,scooter,1.00,false,Metropolitian,object,23:30:00,23:45:00
"0x1ca1",JAPRES04DEL01,36.000000,4.600000,26.902328,75.794257,26.912328,75.804257,2022-03-21,Cloudy,Low,0,Buffet,motorcycle,0.000000,false,Metropolitian,object,09:55:00,10:10:00
"0xe028",KOCRES15DEL01,37.000000,4.500000,10.027364,76.308258,10.097364,76.378258,2022-02-14,Stormy,Jam,2,Meal,motorcycle,1.000000,false,Metropolitian,object,20:15:00,20:30:00
"0xdaf3",GOARES19DEL02,34.00,4.30,0.00,0.00,0.08,0.08,2022-02-16,Stormy,Jam,0,Drinks,motorcycle,2.00,false,Metropolitian,object,21:55:00,22:05:00
"0xd9f6",DEHRES16DEL01,20.000000,4.900000,30.342509,78.061187,30.352509,78.071187,2022-02-11,Fog,High,1,Meal,motorcycle,1.000000,false,Metropolitian,object,11:45:00,12:00:00
"0xd7ee",GOARES02DEL02,31.000000,4.700000,15.585658,73.743606,15.715658,73.873606,2022-02-18,Windy,Jam,1,Meal,motorcycle,1.000000,false,Metropolitian,object,21:55:00,22:05:00
"0xaa24",JAPRES15DEL03,26.000000,4.900000,26.891191,75.802083,26.951191,75.862083,2022-03-05,Fog,Low,0,Drinks,motorcycle,1.000000,false,Urban,object,22:50:00,22:55:00
"0x2aea",BANGRES010DEL01,28.000000,3.400000,12.933298,77.614293,13.043298,77.724293,2022-04-04,Sunny,Low,1,Meal,motorcycle,0.000000,false,Metropolitian,object,23:00:00,23:10:00
"0x8156",HYDRES07DEL01,26.000000,4.800000,17.424114,78.347554,17.434114,78.357554,2022-04-03,Cloudy,High,1,Meal,motorcycle,,false,Metropolitian,object,11:35:00,11:45:00
"0xaa96",BANGRES01DEL01,32.000000,4.800000,12.933284,77.615428,13.043284,77.725428,2022-03-29,Sunny,Jam,2,Drinks,motorcycle,1.000000,false,Metropolitian,object,21:45:00,22:00:00
"0x4073",VADRES16DEL01,25.00,4.00,0.00,0.00,0.01,0.01,2022-03-01,Stormy,High,0,Snack,motorcycle,1.00,false,Metropolitian,object,11:25:00,11:40:00
"0xa4a5",RANCHIRES19DEL02,20.000000,4.900000,23.333017,85.317200,23.353017,85.337200,2022-03-05,Fog,Low,0,Meal,motorcycle,1.000000,false,Metropolitian,object,09:50:00,09:55:00
"0x36bd",JAPRES02DEL03,34.000000,4.800000,26.914142,75.805704,27.004142,75.895704,2022-03-29,Windy,Medium,0,Drinks,motorcycle,0.000000,false,Semi-Urban,object,17:20:00,17:35:00
"0x179d",PUNERES12DEL03,35.000000,4.500000,18.520016,73.830547,18.550016,73.860547,2022-03-15,Sandstorms,Low,2,Snack,scooter,1.000000,false,Metropolitian,object,23:20:00,23:25:00
"0xdd66",LUDHRES01DEL01,24.000000,4.000000,30.873988,75.842739,30.943988,75.912739,2022-02-16,Stormy,Jam,0,Buffet,motorcycle,2.000000,false,Metropolitian,object,21:00:00,21:05:00
"0xdcb",SURRES15DEL02,,,21.160522,72.771477,21.210522,72.821477,2022-03-01,Windy,Jam,0,Snack,motorcycle,2.000000,false,Metropolitian,object,,21:50:00
"0x417e",INDORES03DEL01,20.000000,4.000000,22.751857,75.866699,22.761857,75.876699,2022-03-17,Stormy,Low,0,Drinks,motorcycle,0.000000,false,Urban,object,09:55:00,10:10:00
"0x88ab",MYSRES20DEL02,33.000000,4.700000,12.337978,76.616792,12.417978,76.696792,2022-03-23,Cloudy,Medium,1,Drinks,scooter,0.000000,false,Metropolitian,object,17:20:00,17:35:00
"0x5dee",COIMBRES09DEL02,36.000000,4.100000,11.008638,76.984311,11.138638,77.114311,2022-03-16,Cloudy,Jam,2,Meal,electric_scooter,1.000000,false,Metropolitian,object,19:15:00,19:30:00
"0x544e",JAPRES06DEL03,38.000000,4.200000,26.911927,75.797282,26.971927,75.857282,2022-03-30,Windy,Jam,0,Meal,motorcycle,0.000000,false,Metropolitian,object,21:45:00,22:00:00
"0x9c71",CHENRES04DEL03,31.000000,4.900000,13.029780,80.208812,13.089780,80.268812,2022-03-07,Sandstorms,Jam,1,Snack,scooter,1.000000,false,Metropolitian,object,19:50:00,20:00:00
"0x5d0b",MYSRES02DEL01,32.000000,4.900000,12.304569,76.643622,12.374569,76.713622,2022-03-31,Cloudy,Low,1,Snack,motorcycle,1.000000,false,Metropolitian,object,23:40:00,23:55:00
"0xdc66",ALHRES11DEL03,31.00,4.60,0.00,0.00,0.06,0.06,2022-02-17,Stormy,Low,1,Snack,motorcycle,1.00,false,Metropolitian,object,22:25:00,22:35:00
"0x6b0b",PUNERES13DEL03,20.000000,4.400000,18.562450,73.916619,18.622450,73.976619,2022-03-05,Windy,Low,0,Snack,motorcycle,0.000000,false,Metropolitian,object,23:00:00,23:10:00
"0xae3a",HYDRES04DEL01,30.000000,4.900000,17.411028,78.329645,17.451028,78.369645,2022-03-03,Sunny,High,2,Drinks,scooter,1.000000,false,Urban,object,12:10:00,12:25:00
"0x3a40",CHENRES13DEL01,20.000000,4.800000,13.027018,80.254791,13.137018,80.364791,2022-03-06,Sunny,Jam,0,Meal,motorcycle,1.000000,false,Metropolitian,object,20:00:00,20:15:00
"0x5d55",HYDRES14DEL01,28.000000,4.100000,17.426228,78.407495,17.436228,78.417495,2022-03-26,Sandstorms,Low,0,Buffet,motorcycle,1.000000,false,Metropolitian,object,10:45:00,10:55:00
"0xa5c1",CHENRES010DEL03,36.000000,4.700000,13.066762,80.251865,13.126762,80.311865,2022-03-28,Sunny,Jam,2,Snack,electric_scooter,1.000000,false,Metropolitian,object,20:10:00,20:25:00
"0x65c0",COIMBRES11DEL03,28.000000,4.700000,11.001753,76.986241,11.091753,77.076241,2022-03-10,Windy,Jam,0,Drinks,motorcycle,1.000000,false,Metropolitian,object,21:55:00,22:00:00
"0x1a69",MUMRES01DEL03,38.000000,4.900000,19.126630,72.829976,19.156630,72.859976,2022-03-28,Sandstorms,Low,1,Snack,motorcycle,1.000000,false,Metropolitian,object,23:55:00,00:05:00
"0xcd5c",GOARES08DEL01,34.000000,4.500000,15.556561,73.763633,15.566561,73.773633,2022-02-15,Fog,High,0,Meal,motorcycle,1.000000,false,Metropolitian,object,11:55:00,12:05:00
"0x205c",COIMBRES07DEL02,36.000000,4.700000,10.961850,76.971082,11.041850,77.051082,2022-03-04,Sunny,Low,0,Drinks,motorcycle,1.000000,false,Metropolitian,object,23:35:00,23:40:00
"0xd60f",AURGRES15DEL02,28.000000,4.900000,19.878028,75.317475,19.958028,75.397475,2022-02-12,Cloudy,Medium,1,Buffet,motorcycle,2.000000,false,Metropolitian,object,18:55:00,19:10:00
"0x368c",VADRES18DEL01,31.00,3.70,0.00,0.00,0.07,0.07,2022-04-02,Sandstorms,Jam,1,Drinks,motorcycle,0.00,false,Metropolitian,object,21:20:00,21:30:00
"0xb0d9",RANCHIRES19DEL02,37.000000,4.800000,23.333017,85.317200,23.413017,85.397200,2022-04-02,Windy,Medium,2,Meal,scooter,1.000000,false,Metropolitian,object,19:00:00,19:15:00
"0x7d39",MUMRES11DEL03,24.000000,4.700000,18.994237,72.825553,19.024237,72.855553,2022-03-17,Fog,Jam,1,Snack,scooter,0.000000,false,Metropolitian,object,20:35:00,20:45:00
"0x9922",RANCHIRES010DEL03,23.000000,4.500000,23.354422,85.332900,23.384422,85.362900,2022-03-19,Fog,Jam,2,Snack,scooter,0.000000,false,Metropolitian,object,20:40:00,20:45:00
"0x5044",CHENRES03DEL01,20.000000,5.000000,13.091809,80.219104,13.161809,80.289104,2022-03-29,Windy,Medium,2,Meal,scooter,1.000000,false,Urban,object,17:35:00,17:40:00
"0x6869",JAPRES010DEL01,35.000000,4.800000,26.921411,75.793604,26.931411,75.803604,2022-03-03,Fog,Low,1,Drinks,motorcycle,1.000000,false,Metropolitian,object,08:20:00,08:35:00
"0xe50",CHENRES20DEL01,,,12.975996,80.221898,13.085996,80.331898,2022-03-18,,,3,Buffet,electric_scooter,3.000000,false,Metropolitian,object,,20:50:00
"0x5d00",PUNERES12DEL02,20.000000,4.500000,18.520016,73.830547,18.600016,73.910547,2022-03-20,Stormy,Low,1,Buffet,scooter,0.000000,false,,object,23:55:00,00:00:00
"0xc50d",KNPRES13DEL01,23.000000,4.500000,26.481547,80.299775,26.491547,80.309775,2022-02-15,Fog,Low,1,Meal,scooter,,false,Urban,object,10:20:00,10:35:00
"0xc090",KNPRES18DEL01,39.000000,4.800000,-26.474133,80.348100,26.514133,80.388100,2022-02-17,Sandstorms,Medium,0,Drinks,motorcycle,0.000000,false,Metropolitian,object,16:20:00,16:30:00
"0x38a1",INDORES07DEL03,35.000000,3.700000,22.722634,75.886959,22.812634,75.976959,2022-03-16,Windy,Jam,2,Meal,electric_scooter,2.000000,false,Metropolitian,object,21:50:00,22:00:00
"0x4085",PUNERES06DEL02,34.000000,4.600000,18.546258,73.904337,18.676258,74.034337,2022-03-10,Sunny,Low,2,Drinks,electric_scooter,1.000000,false,Metropolitian,object,22:50:00,23:05:00
"0x6536",COIMBRES16DEL02,20.000000,4.800000,11.010375,76.952950,11.090375,77.032950,2022-03-02,Stormy,Medium,0,Drinks,motorcycle,0.000000,false,Metropolitian,object,18:10:00,18:25:00
"0x4088",VADRES05DEL01,22.000000,4.500000,22.310526,73.170937,22.320526,73.180937,2022-03-09,Fog,High,2,Buffet,motorcycle,1.000000,false,Metropolitian,object,12:00:00,12:10:00
"0x6232",INDORES02DEL02,26.000000,4.800000,22.651847,75.881991,22.701847,75.931991,2022-03-17,Fog,Medium,2,Meal,scooter,1.000000,false,Metropolitian,object,17:20:00,17:35:00
"0xd327",AURGRES15DEL01,36.000000,4.800000,19.878028,75.317475,19.918028,75.357475,2022-02-17,Stormy,High,1,Buffet,motorcycle,0.000000,false,Metropolitian,object,13:20:00,13:30:00
"0x34ef",MUMRES07DEL01,37.000000,4.900000,19.091458,72.827808,19.201458,72.937808,2022-03-14,Sunny,Jam,2,Drinks,scooter,0.000000,false,Metropolitian,object,20:30:00,20:35:00
"0xb59c",HYDRES07DEL01,32.000000,4.900000,17.424114,78.347554,17.434114,78.357554,2022-03-07,Cloudy,High,2,Snack,motorcycle,1.000000,false,Metropolitian,object,11:25:00,11:35:00
"0x3f9e",INDORES05DEL02,34.000000,5.000000,22.727021,75.884167,22.857021,76.014167,2022-03-16,Sunny,Low,0,Meal,motorcycle,1.000000,false,Metropolitian,object,22:55:00,23:10:00
"0xc0a5",GOARES11DEL01,32.000000,4.900000,-15.544419,73.755736,15.554419,73.765736,2022-02-17,Cloudy,High,2,Buffet,scooter,0.000000,false,Metropolitian,object,11:15:00,11:20:00
"0x3dc4",PUNERES11DEL02,20.000000,4.800000,18.533811,73.899315,18.553811,73.919315,2022-04-05,Windy,High,1,Drinks,motorcycle,,false,Metropolitian,object,11:45:00,12:00:00
"0xb8fa",MYSRES16DEL02,33.000000,4.400000,12.316967,76.603067,12.446967,76.733067,2022-03-27,Stormy,Medium,1,Meal,motorcycle,0.000000,false,Metropolitian,object,18:25:00,18:40:00
"0xd22b",BHPRES010DEL03,21.000000,5.000000,23.266261,77.379605,23.296261,77.409605,2022-02-13,Cloudy,Medium,2,Drinks,motorcycle,1.000000,false,Metropolitian,object,18:55:00,19:05:00
"0x7eec",RANCHIRES12DEL03,25.00,4.50,0.00,0.00,0.03,0.03,2022-03-05,Stormy,Jam,2,Buffet,motorcycle,0.00,false,Urban,object,19:30:00,19:35:00
"0x531b",BANGRES08DEL03,35.000000,4.800000,12.906229,77.596791,12.966229,77.656791,2022-03-17,Windy,Jam,1,Meal,motorcycle,0.000000,false,Metropolitian,object,21:15:00,21:30:00
"0x4822",CHENRES08DEL02,25.000000,4.700000,13.022394,80.242439,13.102394,80.322439,2022-03-04,Stormy,Jam,1,Buffet,motorcycle,1.000000,false,Metropolitian,object,21:50:00,21:55:00
"0x2b42",SURRES11DEL02,28.000000,4.900000,21.157735,72.768778,21.177735,72.788778,2022-03-11,Stormy,Low,2,Snack,scooter,1.000000,false,Urban,object,11:00:00,11:15:00
"0xc2f8",AGRRES07DEL02,30.000000,4.800000,27.160934,78.044095,27.210934,78.094095,2022-02-15,Stormy,Medium,2,Drinks,motorcycle,0.000000,false,Urban,object,17:25:00,17:35:00
"0x132a",JAPRES15DEL02,27.000000,4.700000,26.891191,75.802083,27.021191,75.932083,2022-03-31,Stormy,Medium,2,Drinks,scooter,1.000000,false,Metropolitian,object,18:50:00,19:00:00
"0x2dde",HYDRES20DEL01,21.000000,4.700000,17.483216,78.552111,17.493216,78.562111,2022-03-01,Cloudy,High,1,Buffet,scooter,1.000000,false,Metropolitian,object,11:55:00,12:10:00
"0xe1d3",KNPRES01DEL02,21.000000,4.700000,26.483672,80.320708,26.563672,80.400708,2022-02-16,Sandstorms,Medium,2,Buffet,scooter,0.000000,false,Metropolitian,object,18:35:00,18:40:00
"0x141a",COIMBRES12DEL02,20.000000,4.700000,11.000762,76.981876,11.080762,77.061876,2022-03-10,Fog,Low,0,Drinks,motorcycle,1.000000,false,Metropolitian,object,22:40:00,22:55:00
"0x2928",MYSRES03DEL02,30.000000,4.900000,12.299524,76.642620,12.349524,76.692620,2022-03-03,Sandstorms,Low,2,Buffet,electric_scooter,1.000000,false,Metropolitian,object,23:40:00,23:55:00
"0x8707",COIMBRES13DEL02,39.000000,4.100000,11.003669,76.976494,11.133669,77.106494,2022-03-14,Fog,Jam,2,Drinks,scooter,1.000000,false,Metropolitian,object,21:30:00,21:45:00
"0xa9b9",CHENRES09DEL01,24.000000,4.700000,13.044694,80.261470,13.114694,80.331470,2022-03-20,Stormy,Medium,1,Buffet,motorcycle,1.000000,false,Metropolitian,object,18:50:00,19:05:00
